SKU,Name,Price,Cost,Quantity,UPC,Weight,Volume,Nicotine_Level,Flavor,Unit_Per_Pack,Location_1,Qty_1
GGVZDS000001,"Geekvape Zeus Tank Replacement Glass 1pc",1.44,1.10,0,,,,,,,Z,0
COIL15,"Vaporesso GTM Coils - GTM 8 Coil 0.15Ohm",8.75,7.30,0,,,,,,,Z,0
PJUULP500001,"Juul Pods 4-Pack - 5% - Classic Menthol",16.88,9.75,0,,,,,,,Z,0
PJUULP500002,"Juul Pods 4-Pack - 5% - Virginia Tobacco",17.50,9.81,0,,,,,,,Z,0
BSAMSP000004,"Samsung 30T 3000mAh 21700 Battery 2 Pack",9.45,9.20,0,,,,,,,Z,0
DHYEDP50007,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Honeydew Punch",95.00,55.00,0,,,,,,,Z,0
DHYEDP50013,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Pink Lemonade",95.00,55.00,0,,,,,,,Z,0
DHYEDP50011,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Pineapple Ice",95.00,57.00,0,,,,,,,Z,0
DHYEDP50016,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Spearmint",95.00,52.50,0,,,,,,,Z,0
DHYEDP50009,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Peach Mango Watermelon",95.00,52.50,0,,,,,,,Z,0
DHYEDP50028,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Blue Razz",95.00,52.50,0,,,,,,,Z,0
DHYEDP50002,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Banana Ice",95.00,52.50,0,,,,,,,Z,0
DHYEDP50004,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Blue Razz Ice",95.00,52.50,0,,,,,,,Z,0
DHYEDP50018,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Strawberry Banana",95.00,52.50,0,,,,,,,Z,0
DHYEDP50001,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Aloe Grape",95.00,55.00,0,,,,,,,Z,0
DHYEDP50008,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Lush Ice",95.00,52.50,0,,,,,,,Z,0
DHYEDP50017,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Strawberry Ice Cream",95.00,51.00,0,,,,,,,Z,0
DLDUAP500006,"Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Menthol / Watermelon",49.95,69.75,0,,,,,,,Z,0
DLDUAP500007,"Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Orange / Green Apple",49.95,42.25,0,,,,,,,Z,0
DLDUAP500005,"Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Cherry Lemonade / Double Berry",49.95,42.25,0,,,,,,,Z,0
DLDUAP500008,"Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Strawberry / Watermelon",49.95,64.75,0,,,,,,,Z,0
DLDUAP500003,"Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Blue Raspberry / Lemonade",90.00,42.25,0,,,,,,,Z,0
DLDUAP500009,"Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - White Grape Guava / Watermelon",49.95,42.25,0,,,,,,,Z,0
DLDUAP500001,"Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Apple Strawberry Sour Belt / Mango",49.95,70.00,0,,,,,,,Z,0
DLDUAP500010,"Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - White Peach / Honeydew",49.95,42.25,0,,,,,,,Z,0
DLDUAP500004,"Lush Dual 2500 Puffs TFN Disposable 10 Pack - 5.00% - Blue Slushie Ice / Cotton Candy Ice",90.00,70.00,0,,,,,,,Z,0
COIL48,"Kanger eVod 1000mAh USB Battery - Steel",6.72,5.40,0,,,,,,,Z,0
COIL46,"Kanger eVod Twist VV 1300mAh Battery - Black",14.10,11.30,0,,,,,,,Z,0
COIL47,"Kanger eVod/Pro Tank Coil 5 Pack - 1.5ohm",4.00,2.10,0,,,,,,,Z,0
DABLXP500001,"Air Bar Lux Disposable 10-Pack - 50mg - Aloe Blackcurrant",30.99,5.00,0,,,,,,,Z,0
DABLXP500014,"Air Bar Lux Disposable 10-Pack - 50mg - Cranberry Lemonade ice",49.97,42.50,0,,,,,,,Z,0
DABLXP500024,"Air Bar Lux Disposable 10-Pack - 50mg - Raspberry Grapefruit",49.97,42.50,0,,,,,,,Z,0
DABLXP500034,"Air Bar Lux Disposable 10-Pack - 50mg - Watermelon Apple Ice",49.97,42.50,0,,,,,,,Z,0
DABLXP500015,"Air Bar Lux Disposable 10-Pack - 50mg - Energy Drink",49.97,42.50,0,,,,,,,Z,0
DGEBAP500002,"Geek Bar Disposable 10 Pack - Blueberry Ice",19.99,36.50,0,,,,,,,Z,0
DGEBAP500008,"Geek Bar Disposable 10 Pack - Sweet Strawberry",19.99,36.50,0,,,,,,,Z,0
DGEBAP500004,"Geek Bar Disposable 10 Pack - Mango Ice",19.99,36.50,0,,,,,,,Z,0
DGEBAP500010,"Geek Bar Disposable 10 Pack - Watermelon Ice",19.99,36.50,0,,,,,,,Z,0
DGEBAP500005,"Geek Bar Disposable 10 Pack - Menthol",19.99,35.00,0,,,,,,,Z,0
DGEBAP500007,"Geek Bar Disposable 10 Pack - Sour Apple",19.99,36.50,0,,,,,,,Z,0
DGEBAP500003,"Geek Bar Disposable 10 Pack - Lychee Ice",19.99,36.50,0,,,,,,,Z,0
DGEBAP500001,"Geek Bar Disposable 10 Pack - Banana Ice",19.99,36.50,0,,,,,,,Z,0
DGEBAP500006,"Geek Bar Disposable 10 Pack - Peach Ice",19.99,36.50,0,,,,,,,Z,0
DGEBAP500009,"Geek Bar Disposable 10 Pack - Tobacco",19.99,35.00,0,,,,,,,Z,0
ASAPYP000001,"Sapphyre Nicotine Additive 50 Pack - 0.9mL - Black 20%",45.00,35.00,1,,,,,,,G-6-3,4
ASAPYP000003,"Sapphyre Nicotine Additive 50 Pack - 1.8mL - Red 20%",85.00,53.00,4,,,,,,,G-6-3,4
DABLXP500006,"Air Bar Lux Disposable 10-Pack - 50mg - Blueberry Kiwi Ice",49.97,42.50,0,,,,,,,Z,0
DABLXP500018,"Air Bar Lux Disposable 10-Pack - 50mg - Mix Berries",49.97,42.50,0,,,,,,,Z,0
DABLXP500004,"Air Bar Lux Disposable 10-Pack - 50mg - Banana Shake",49.97,45.00,0,,,,,,,Z,0
DABLXP500011,"Air Bar Lux Disposable 10-Pack - 50mg - Coconut Grove",49.97,42.50,0,,,,,,,Z,0
DABDMP500006,"Air Bar Diamond Disposable 10-Pack - 5% - Cool Mint",45.00,30.00,0,,,,,,,Z,0
DABDMP500002,"Air Bar Diamond Disposable 10-Pack - 5% - Banana Ice",40.50,30.00,0,,,,,,,Z,0
DABLXP500010,"Air Bar Lux Disposable 10-Pack - 50mg - Cherry Pomegranate Ice",49.97,42.50,0,,,,,,,Z,0
HYDCLRPLSADJSTFLW-PINK-50MG-1,"Hyde CE Plus Single Disposable 5mL - 50mg - Pink Lemonade",8.50,7.25,102,,,,,,,Z,102
DABLLS500104,"Air Bar Lux Single Disposable 2.7mL - Banana Shake",1.00,0.25,0,,,,,,,Z,0
DABLLS500107,"Air Bar Lux Single Disposable 2.7mL - Aloe Blackcurrant",1.00,0.25,0,,,,,,,Z,0
DABLXP500032,"Air Bar Lux Disposable 10-Pack - 50mg - Triple Shake",30.99,5.00,0,,,,,,,Z,0
DABLXP500007,"Air Bar Lux Disposable 10-Pack - 50mg - Blueberry Pomegranate Iced",49.97,42.50,0,,,,,,,Z,0
COIL41,"Uwell Aeglos Coils 4 Pack - 0.23ohm",11.00,5.80,0,,,,,,,Z,1
DHYEDP50012,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Pineapple Peach Mango",95.00,55.00,0,,,,,,,Z,0
DABMXP500021,"Suorin Air Bar Max Disposable 10 Pack - 5.00% - Sakura Grape",100.00,62.50,0,,,,,,,Z,0
DABMXP500022,"Suorin Air Bar Max Disposable 10 Pack - 5.00% - Shake Shake",100.00,62.50,0,,,,,,,Z,0
DHYEDP50015,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Sour Apple Ice",95.00,52.50,0,,,,,,,Z,0
ASAPYP000002,"Sapphyre Nicotine Additive 50 Pack - 0.9mL - Blue 10%",40.00,35.00,4,,,,,,,G-6-3,9
DHYEDP50010,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Pina Colada",95.00,51.00,0,,,,,,,Z,0
COIL33,"Lost Vape URSA Pro Pod Tank - 7mL",3.49,2.80,4,,,,,,,Z,4
BSAMSP000005,"Samsung 40T 4000mAh 21700 Battery 2 Pack",15.12,11.20,0,,,,,,,Z,0
COIL17,"Vaporesso EUC Replacement Coil 5 Pack - 0.5 ohms - Clapton",5.99,4.10,0,,,,,,,Z,0
"BACK ROOM","Ignite V15 1500 Puffs Disposable - Blueberry Ice",10.50,7.25,0,,,,,,,Z,0
DPFPLP500017,"Puff Plus Disposable Vape - Pack of 10 - Energy Drink",80.00,57.50,0,,,,,,,Z,0
DPFPLP500036,"Puff Plus Disposable Vape - Pack of 10 - Strawberry Cheesecake",80.00,57.50,0,,,,,,,Z,0
DPFPLP500020,"Puff Plus Disposable Vape - Pack of 10 - Grapefruit Orange",80.00,65.00,0,,,,,,,Z,0
DPFPLP500011,"Puff Plus Disposable Vape - Pack of 10 - Choco Milk",80.00,57.50,0,,,,,,,Z,0
DPFPLP500029,"Puff Plus Disposable Vape - Pack of 10 - Orange Pineapple",80.00,57.50,0,,,,,,,Z,0
DPFPLP500014,"Puff Plus Disposable Vape - Pack of 10 - Coconut Pear Ice",80.00,57.50,0,,,,,,,Z,0
DPFPLP500010,"Puff Plus Disposable Vape - Pack of 10 - Cherry Honeydew",80.00,57.50,0,,,,,,,Z,0
DPFPLP500019,"Puff Plus Disposable Vape - Pack of 10 - Grape Lush",80.00,57.50,0,,,,,,,Z,0
DESBAP500001,"Esco Bars 2500 Puffs Disposable 10-Pack - Banana Ice",10.00,67.00,0,,,,,,,Z,0
DESBAP500008,"Esco Bars 2500 Puffs Disposable 10-Pack - Red Apple",10.00,67.00,0,,,,,,,Z,0
DESBAP500002,"Esco Bars 2500 Puffs Disposable 10-Pack - Blue Raspberry",10.00,67.00,0,,,,,,,Z,0
DESBAP500014,"Esco Bars 2500 Puffs Disposable 10-Pack - Mango Ice",10.00,67.50,0,,,,,,,Z,0
DESBAP500006,"Esco Bars 2500 Puffs Disposable 10-Pack - Peach Ice",10.00,67.00,0,,,,,,,Z,0
DESBAP500007,"Esco Bars 2500 Puffs Disposable 10-Pack - Pink Lemonade",10.00,67.00,0,,,,,,,Z,0
DESBAP500009,"Esco Bars 2500 Puffs Disposable 10-Pack - Spearmint",10.00,67.00,0,,,,,,,Z,0
DESBAP500011,"Esco Bars 2500 Puffs Disposable 10-Pack - Strawberry Ice",110.00,67.00,0,,,,,,,Z,0
DESBAP500012,"Esco Bars 2500 Puffs Disposable 10-Pack - Watermelon Ice",10.00,67.00,0,,,,,,,Z,0
DESBAP500003,"Esco Bars 2500 Puffs Disposable 10-Pack - Bubblegum Ice",10.00,67.00,0,,,,,,,Z,0
DHYEDP50014,"Hyde Edge 1500 Puffs Disposable 10-Pack - 5% - Raspberry Watermelon",95.00,52.50,0,,,,,,,Z,0
PSMTFP000001,"SMOK TFV18 Coils 3 Pack - Dual Mesh 0.15ohm",13.00,7.46,0,,,,,,,Z,0
DKVOSP000013,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Classic Custard (Banana Ice)",19.95,37.00,0,,,,,,,Z,0
DKVOSP000011,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Blue Cloud (Blueberry Lemon)",19.95,43.00,0,,,,,,,Z,0
HKVOSD19COLIC,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Creamy Float (Cola Ice)",56.00,40.00,0,,,,,,,Z,0
DKVOSP000007,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Cool Mint",19.95,43.00,0,,,,,,,Z,0
DKVOSP000002,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Devine (Energy Drink)",19.95,43.00,110,194040000721,,,,,,F-2-1,110
DKVOSP000001,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Vintage (Grape Ice)",19.95,43.00,0,,,,,,,Z,0
DKVOSP000014,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Musky (Guava Ice)",19.95,37.00,0,,,,,,,Z,0
DKVOSP000016,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Tropical Ice Cream (Mango Ice)",19.95,37.00,0,194040000875,,,,,,F-2-1,0
DKVOSP000005,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Tutti Frutti (Mix Fruit)",19.95,37.00,0,194040000738,,,,,,F-2-1,0
DKVOSP000009,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Orange Soda",19.95,37.00,0,,,,,,,Z,0
DKVOSP000008,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Pitchy Delight (Peach Ice)",19.95,43.00,0,,,,,,,Z,0
DKVOSP000004,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Yellow Breeze (Pineapple Ice)",19.95,43.00,0,194040000714,,,,,,F-2-1,0
DKVOSP000015,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Red Ice (Strawberry Ice)",19.95,43.00,0,194040000905,,,,,,F-2-1,1
DLTFNP500003,"Lush 2500 Puffs TFN Disposable 10 Pack - Grape Soda",49.95,59.75,0,,,,,,,Z,0
DLTFNP500004,"Lush 2500 Puffs TFN Disposable 10 Pack - Jackfruit",49.95,59.75,2,,,,,,,Z,2
DLTFNP500005,"Lush 2500 Puffs TFN Disposable 10 Pack - Lychee Kiwi Strawberry",87.00,59.75,0,,,,,,,Z,0
DLTFNP500011,"Lush 2500 Puffs TFN Disposable 10 Pack - Strawberry Cheesecake",87.00,60.00,0,,,,,,,Z,0
DLTFNP500008,"Lush 2500 Puffs TFN Disposable 10 Pack - Oreo Milkshake",49.95,60.00,0,,,,,,,Z,0
DLTFNP500006,"Lush 2500 Puffs TFN Disposable 10 Pack - Lychee Papaya Strawberry",49.95,59.75,0,,,,,,,Z,0
DLTFNP500001,"Lush 2500 Puffs TFN Disposable 10 Pack - Aloe Mango Honeydew Ice",49.95,59.75,0,,,,,,,Z,0
DLTFNP500009,"Lush 2500 Puffs TFN Disposable 10 Pack - Peach Blue Raspberry",49.95,59.75,0,,,,,,,Z,0
DLTFNP500012,"Lush 2500 Puffs TFN Disposable 10 Pack - Ube Vanilla Custard Cake",49.95,59.75,0,,,,,,,Z,0
DLTFNP500010,"Lush 2500 Puffs TFN Disposable 10 Pack - Peach Mango Strawberry",49.95,59.75,5,,,,,,,Z,5
DLTFNP500002,"Lush 2500 Puffs TFN Disposable 10 Pack - Banana Peanut Butter",49.95,60.00,0,,,,,,,Z,0
DHERCP50001,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Aloe Grape",105.95,74.00,0,814014029403,,,,,,Z,0
DHERCP50002,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Banana Ice",105.95,74.00,0,814014029458,,,,,,Z,0
DHERCP50003,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Blue Razz",105.95,74.00,0,,,,,,,Z,0
DHERCP50004,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Blue Razz Ice",105.95,74.00,0,814014029489,,,,,,Z,0
DHERCP50008,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Honeydew Punch",105.95,74.00,0,,,,,,,Z,0
DHERCP50009,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Lush Ice",105.95,75.00,0,814014029472,,,,,,Z,0
DHERCP50010,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Neon Rain",105.95,75.00,0,814014029465,,,,,,Z,0
DHERCP50011,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Peach Mango Watermelon",105.95,74.00,0,814014029434,,,,,,Z,0
DHERCP50012,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Pina Colada",105.95,74.00,0,850025435338,,,,,,Z,0
DHERCP50013,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Pineapple Ice",105.95,75.00,0,814014029366,,,,,,Z,0
DHERCP50014,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Pineapple Peach Mango",105.95,74.00,0,,,,,,,Z,0
DHERCP50015,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Pink Lemonade",105.95,75.00,0,,,,,,,Z,0
DHERCP50016,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Raspberry Watermelon",105.95,74.00,0,,,,,,,Z,0
DHERCP50017,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Sour Apple Ice",105.95,75.00,0,,,,,,,Z,0
DHERCP50018,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Spearmint",105.95,74.00,0,814014029502,,,,,,Z,0
HHYDERDSBCM,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Strawberries and Cream",105.95,85.00,0,,,,,,,Z,0
DHERCP50020,"Hyde Edge Recharge 3300 Puffs Disposable 10-Pack-Strawberry Banana",105.95,75.00,0,,,,,,,Z,0
DHYCRP500001,"Hyde Color Recharge Disposable 10 Pack - Aloe Grape",64.99,50.00,0,,,,,,,Z,0
DHYCRP500002,"Hyde Color Recharge Disposable 10 Pack - Banana Ice",64.99,50.00,0,,,,,,,Z,0
DHYCRP500003,"Hyde Color Recharge Disposable 10 Pack - Blue Razz",64.99,50.00,0,,,,,,,Z,0
DHYCRP500004,"Hyde Color Recharge Disposable 10 Pack - Blue Razz Ice",64.99,50.00,0,,,,,,,Z,0
DHYCRP500005,"Hyde Color Recharge Disposable 10 Pack - Honeydew Punch",64.99,50.00,0,,,,,,,Z,0
DHYCRP500006,"Hyde Color Recharge Disposable 10 Pack - Lemon Crumble",64.99,50.00,0,,,,,,,Z,0
DHYCRP500007,"Hyde Color Recharge Disposable 10 Pack - Lush Ice",64.99,50.00,0,,,,,,,Z,0
DHYCRP500008,"Hyde Color Recharge Disposable 10 Pack - Neon Rain",64.99,50.00,0,,,,,,,Z,0
DHYCRP500009,"Hyde Color Recharge Disposable 10 Pack - Peach Mango Watermelon",64.99,50.00,0,,,,,,,Z,0
DHYCRP500010,"Hyde Color Recharge Disposable 10 Pack - Pina Colada",64.99,50.00,0,,,,,,,Z,0
DHYCRP500011,"Hyde Color Recharge Disposable 10 Pack - Pineapple Ice",64.99,50.00,0,,,,,,,Z,0
"DHYCRPr Recharge Disposable 10 Pack - Pineapple Peach Mango500012","Hyde Color Recharge Disposable 10 Pack - Pineapple Peach Mango",64.99,50.00,0,,,,,,,Z,0
DHYCRP500014,"Hyde Color Recharge Disposable 10 Pack - Raspberry Watermelon",64.99,50.00,0,,,,,,,Z,0
DHYCRP500015,"Hyde Color Recharge Disposable 10 Pack - Sour Apple Ice",64.99,50.00,0,,,,,,,Z,0
DHYCRP500016,"Hyde Color Recharge Disposable 10 Pack - Spearmint",64.99,50.00,0,,,,,,,Z,0
DHYCRP500017,"Hyde Color Recharge Disposable 10 Pack - Strawberries and Cream",64.99,50.00,0,,,,,,,Z,0
DHYCRP500018,"Hyde Color Recharge Disposable 10 Pack - Strawberry Banana",64.99,50.00,0,,,,,,,Z,0
DHYCRP500013,"Hyde Color Recharge Disposable 10 Pack - Pink Lemonade",64.99,50.00,0,,,,,,,Z,0
DABMXS500005,"Air Bar Max Single Disposable 6.5mL - Peach Mango",1.00,0.25,0,,,,,,,Z,0
DABMXS500006,"Air Bar Max Single Disposable 6.5mL - Watermelon Ice",1.00,0.25,0,,,,,,,Z,0
DABMXS500008,"Air Bar Max Single Disposable 6.5mL - Berries Shake",1.00,0.25,0,,,,,,,Z,0
JUICE02,"Jam Monster Salts 30ML - 48mg - Banana PB &amp;amp; J",9.65,5.90,0,,,,,,,Z,0
"Lush Disposable Samples - Lush 1500","Lush Disposable Samples - Lush 1500",1.00,0.00,0,,,,,,,Z,0
"Lush Disposable Samples - Lush Flow","Lush Disposable Samples - Lush Flow",1.00,0.00,0,,,,,,,Z,0
"Lush Disposable Samples - Lush Dual","Lush Disposable Samples - Lush Dual",1.00,0.00,0,,,,,,,Z,0
"Lush Disposable Samples - Lush 2500 TFN","Lush Disposable Samples - Lush 2500 TFN",1.00,0.00,0,,,,,,,Z,0
DHIRCP500004,"Hyde Icon Recharge Disposable 10-Pack - 5% - Blue Razz Ice",121.00,80.00,0,,,,,,,Z,0
DHIRCP500001,"Hyde Icon Recharge Disposable 10-Pack - 5% - Aloe Grape",121.00,80.00,0,,,,,,,Z,0
DHIRCP500002,"Hyde Icon Recharge Disposable 10-Pack - 5% - Banana Ice",121.00,80.00,0,,,,,,,Z,0
DHIRCP500008,"Hyde Icon Recharge Disposable 10-Pack - 5% - Peach Mango Watermelon",121.00,80.00,0,,,,,,,Z,0
DHIRCP500016,"Hyde Icon Recharge Disposable 10-Pack - 5% - Strawberry Banana",121.00,80.00,0,,,,,,,Z,0
DHIRCP500013,"Hyde Icon Recharge Disposable 10-Pack - 5% - Sour Apple",121.00,80.00,0,,,,,,,Z,0
DHIRCP500009,"Hyde Icon Recharge Disposable 10-Pack - 5% - Pina Colada",121.00,80.00,0,,,,,,,Z,0
ONT015137-1,"Drip Bar Single Disposable - 50mg - Red Apple Ice",6.99,0.00,0,,,,,,,Z,0
"Drip Bar Single Disposable - Red Apple Ice","Drip Bar Single Disposable - Red Apple Ice",0.99,0.00,0,,,,,,,Z,0
COIL44,"SMOK Novo X Replacement Pods 3 Pack - Clear Mesh 0.8ohm",7.99,4.60,0,,,,,,,Z,0
DKVOSP000012,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Blue Razz Ice",19.95,43.00,0,,,,,,,Z,0
DKVOSP000010,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Banberry (Banana Strawberry Ice)",19.95,45.00,0,,,,,,,Z,0
DKVOSP000003,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Melontime (Melon Ice)",19.95,43.00,0,,,,,,,Z,0
DABDMP500013,"Air Bar Diamond Disposable 10-Pack - 5% - Raspberry Grapefruit",45.00,30.00,0,,,,,,,Z,0
DABDMP500016,"Air Bar Diamond Disposable 10-Pack - 5% - Watermelon Apple Ice",45.00,30.00,0,,,,,,,Z,0
DABDMP500009,"Air Bar Diamond Disposable 10-Pack - 5% - Mango",40.50,30.00,0,,,,,,,Z,0
"Sugoi 100ml Dropship","Sugoi 100ml Dropship",7.50,0.00,0,,,,,,,Z,0
"Geek Bar Disposable 575 Puffs - Mixed Berries","Geek Bar Disposable 575 Puffs - Mixed Berries",13.99,0.00,300,,,,,,,Z,300
"Geek Bar Disposable 575 Puffs - Blueberry Raspberry Lemon","Geek Bar Disposable 575 Puffs - Blueberry Raspberry Lemon",13.99,0.00,300,,,,,,,Z,300
"Geek Bar Disposable 575 Puffs - Aloe Mango Melon Ice","Geek Bar Disposable 575 Puffs - Aloe Mango Melon Ice",13.99,0.00,0,,,,,,,Z,0
"Geek Bar Disposable 575 Puffs - Peach Ice","Geek Bar Disposable 575 Puffs - Peach Ice",13.99,0.00,300,,,,,,,Z,300
"Geek Bar Disposable 575 Puffs - Lush Ice","Geek Bar Disposable 575 Puffs - Lush Ice",13.99,0.00,300,,,,,,,Z,300
"Geek Bar Disposable 575 Puffs - Grape Soda","Geek Bar Disposable 575 Puffs - Grape Soda",13.99,0.00,300,,,,,,,Z,300
"Geek Bar Disposable 575 Puffs - Guava Ice","Geek Bar Disposable 575 Puffs - Guava Ice",13.99,0.00,300,,,,,,,Z,300
DABDMP500001,"Air Bar Diamond Disposable 10-Pack - 5% - Aloe Blackcurrant",45.00,30.00,0,,,,,,,Z,0
DABDMP500004,"Air Bar Diamond Disposable 10-Pack - 5% - Blueberry Kiwi Ice",45.00,30.00,0,,,,,,,Z,0
DABDMP500008,"Air Bar Diamond Disposable 10-Pack - 5% - Love Story",45.00,30.00,0,,0.00,,,,,Z,0
DABDMP500030,"Air Bar Diamond Disposable 10-Pack - 5% - Swiss",45.00,30.00,0,,,,,,,Z,0
DKVOSP000006,"KangVape Onee Stick Disposable 1900 Puffs 10 Pack - Lush Ice",19.95,43.00,36,194040000844,,,,,,F-2-1,34
"Geek Bar Pro Disposable 1500 Puffs - Aloe Mango Melon Ice","Geek Bar Pro Single Disposable 1500 Puffs - Aloe Mango Melon Ice",9.00,5.80,0,,,,,,,Z,0
"Geek Bar Pro Disposable 1500 Puffs - Blueberry Raspberry Lemon","Geek Bar Pro Single Disposable 1500 Puffs - Blueberry Raspberry Lemon",9.00,5.80,0,,,,,,,Z,0
"Geek Bar Pro Disposable 1500 Puffs - Grape Soda","Geek Bar Pro Single Disposable 1500 Puffs - Grape Soda",9.00,5.80,0,,,,,,,Z,0
"Geek Bar Pro Disposable 1500 Puffs - Guava Ice","Geek Bar Pro Single Disposable 1500 Puffs - Guava Ice",9.00,5.80,0,,,,,,,Z,0
"Geek Bar Pro Disposable 1500 Puffs - Icy Cola","Geek Bar Pro Single Disposable 1500 Puffs - Icy Cola",9.00,5.80,0,,,,,,,Z,0
"Geek Bar Pro Disposable 1500 Puffs - Lush Ice","Geek Bar Pro Single Disposable 1500 Puffs - Lush Ice",9.00,5.80,0,,,,,,,Z,0
"Geek Bar Pro Disposable 1500 Puffs - Mixed Berries","Geek Bar Pro Single Disposable 1500 Puffs - Mixed Berries",9.00,5.80,0,,,,,,,Z,0
"Geek Bar Pro Disposable 1500 Puffs - Orange Soda","Geek Bar Pro Single Disposable 1500 Puffs - Orange Soda",9.00,5.80,0,,,,,,,Z,0
"Geek Bar Pro Disposable 1500 Puffs - Peach Ice","Geek Bar Pro Single Disposable 1500 Puffs - Peach Ice",9.00,5.80,0,,,,,,,Z,0
"Geek Bar Pro Disposable 1500 Puffs - Strawberry Banana","Geek Bar Pro Single Disposable 1500 Puffs - Strawberry Banana",9.00,5.80,0,,,,,,,Z,0
DABMXP500003,"Suorin Air Bar Max Disposable 10-Pack - 5.00% - Apple Shake",100.00,65.00,0,,,,,,,Z,0
DABMXP500005,"Suorin Air Bar Max Disposable 10-Pack - 5.00% - Berries Shake",100.00,62.50,0,,,,,,,Z,0
DABMXP500007,"Suorin Air Bar Max Disposable 10-Pack - 5.00% - Blueberry Lemon Ice",100.00,62.50,0,,,,,,,Z,0
DABMXP500009,"Suorin Air Bar Max Disposable 10-Pack - 5.00% - Cool Mint",100.00,62.50,0,,,,,,,Z,0
DABMXP500012,"Suorin Air Bar Max Disposable 10-Pack - 5.00% - Guava Shake",100.00,62.50,0,,,,,,,Z,0
DABMXP500016,"Suorin Air Bar Max Disposable 10-Pack - 5.00% - Melon Shake",100.00,1.00,0,,,,,,,Z,0
DABMXP500004,"Suorin Air Bar Max Disposable 10-Pack - 5.00% - Banana Shake",100.00,62.50,0,,,,,,,Z,0
DABMXP500006,"Suorin Air Bar Max Disposable 10-Pack - 5.00% - Blueberry Blackcurrant",100.00,62.50,0,,,,,,,Z,0
PSMN4P000001,"SMOK LP1 Replacement Coils 5-Pack - LP1 Mesh 0.8ohm",10.00,6.81,0,,,,,,,Z,0
"Geek Bar Disposable 575 Puffs - Orange Soda","Geek Bar Disposable 575 Puffs - Orange Soda",13.99,0.00,0,,,,,,,Z,0
"Geek Bar Disposable 575 Puffs - Strawberry Banana","Geek Bar Disposable 575 Puffs - Strawberry Banana",13.99,0.00,0,,,,,,,Z,0
